CODE;VALUES;CLASS;NAME;DESCRIPTION;UPDATED
ATC_SELITE_EN;(N05AF) Thioxanthene derivatives;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(N05AH) Diazepines, oxazepines, thiazepines and oxepines;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(N05AL) Benzamides;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(N05AN) Lithium;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(N05AX) Other antipsychotics;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(N05BA) Benzodiazepine derivatives;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(N05BE) Azaspirodecanedione derivatives;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(N05CD) Benzodiazepine derivatives;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(N05CF) Benzodiazepine related drugs;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(N06AA) Non-selective monoamine reuptake inhibitors;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(N06AB) Selective serotonin reuptake inhibitors;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(N06AG) Monoamine oxidase type A inhibitors;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(N06AX) Other antidepressants;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(N06BA) Centrally acting sympathomimetics;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(N06CA) Antidepressants in combination with psycholeptics;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(N06DA) Anticholinesterases;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(N06DX) Other anti-dementia drugs;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(N07AA) Anticholinesterases;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(N07BA) Drugs used in nicotine dependence;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(N07BB) Drugs used in alcohol dependence;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(N07BC) Drugs used in opioid dependence;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(N07CA) Antivertigo preparations;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(N07XX) Other nervous system drugs;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(P01AB) Nitroimidazole derivatives;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(P01BA) Aminoquinolines;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(R01AD) Corticosteroids;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(R03AC) Selective beta-2-adrenoceptor agonists;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(R03AK) Adrenergics in combination with corticosteroids or other drugs, excl. anticholinergics;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(R03AL) Adrenergics in combination with anticholinergics incl. triple combinations with corticosteroids;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(R03BA) Glucocorticoids;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(R03BB) Anticholinergics;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(R03DA) Xanthines;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(R03DC) Leukotriene receptor antagonists;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(R03DX) Other systemic drugs for obstructive airway diseases;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(R06AE) Piperazine derivatives;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(R06AX) Other antihistamines for systemic use;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(S01CA) Corticosteroids and antiinfectives in combination;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(S01EA) Sympathomimetics in glaucoma therapy;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(S01EC) Carbonic anhydrase inhibitors;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(S01ED) Beta blocking agents;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(S01EE) Prostaglandin analogues;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(S01GX) Other antiallergics;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(S01XA) Other ophthalmologicals;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(V01AA) Allergen extracts;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(V03AE) Drugs for treatment of hyperkalemia and hyperphosphatemia;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(A02BC01) Omeprazole;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(A02BC02) Pantoprazole;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(A02BC03) Lansoprazole;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(A02BC04) Rabeprazole;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(A02BC05) Esomeprazole;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(A02BD07) Lansoprazole, amoxicillin and clarithromycin;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(A03FA01) Metoclopramide;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(A04AA01) Ondansetron;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(A04AA02) Granisetron;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(A04AA55) Palonosetron, combinations;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(A04AD12) Aprepitant;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(A05AA02) Ursodeoxycholic acid;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(A06AC01) Ispaghula (psylla seeds);character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(A06AC51) Ispaghula, combinations;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(A06AD11) Lactulose;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(A06AH03) Naloxegol;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(A06AX04) Linaclotide;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(A07AA09) Vancomycin;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(A07AA11) Rifaximin;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(A07EA06) Budesonide;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(A07EC01) Sulfasalazine;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(A07EC02) Mesalazine;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(A09AA02) Multienzymes (lipase, protease etc.);character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(A10AB04) Insulin lispro;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(A10AB05) Insulin aspart;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(A10AB06) Insulin glulisine;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(A10AC01) Insulin (human);character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(A10AD05) Insulin aspart;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(A10AE04) Insulin glargine;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(A10AE05) Insulin detemir;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(A10AE06) Insulin degludec;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(A10BA02) Metformin;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(A10BB12) Glimepiride;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(A10BD07) Metformin and sitagliptin;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(A10BD08) Metformin and vildagliptin;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(A10BD11) Metformin and linagliptin;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(A10BD15) Metformin and dapagliflozin;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(A10BD19) Linagliptin and empagliflozin;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(A10BD20) Metformin and empagliflozin;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(A10BG03) Pioglitazone;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(A10BH01) Sitagliptin;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(A10BH02) Vildagliptin;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(A10BH03) Saxagliptin;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(A10BH04) Alogliptin;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(A10BH05) Linagliptin;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(A10BJ01) Exenatide;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(A10BJ02) Liraglutide;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(A10BJ05) Dulaglutide;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(A10BJ06) Semaglutide;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(A10BK01) Dapagliflozin;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(A10BK02) Canagliflozin;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(A10BK03) Empagliflozin;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(A10BX02) Repaglinide;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(A11CC03) Alfacalcidol;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(A12AA04) Calcium carbonate;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(A16AB04) Agalsidase beta;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(B01AA03) Warfarin;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(B01AB04) Dalteparin;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(B01AB05) Enoxaparin;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(B01AB10) Tinzaparin;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(B01AC04) Clopidogrel;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(B01AC07) Dipyridamole;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(B01AC22) Prasugrel;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(B01AC24) Ticagrelor;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(B01AC30) Combinations;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(B01AE07) Dabigatran etexilate;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(B01AF01) Rivaroxaban;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(B01AF02) Apixaban;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(B01AF03) Edoxaban;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(B02AA02) Tranexamic acid;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(B02BD02) Coagulation factor VIII;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(B02BX05) Eltrombopag;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(B03BA01) Cyanocobalamin;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(B03BA03) Hydroxocobalamin;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(B03XA01) Erythropoietin;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(B03XA02) Darbepoetin alfa;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(B03XA03) Methoxy polyethylene glycolepoetin beta;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(C01AA05) Digoxin;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(C01BC04) Flecainide;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(C01BD01) Amiodarone;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(C01BD07) Dronedarone;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(C01CA24) Epinephrine;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(C01DA02) Glyceryl trinitrate;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(C01DA08) Isosorbide dinitrate;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
ATC_SELITE_EN;(C01DA14) Isosorbide mononitrate;character;ATC-luokan selite in English;ATC-luokan selite in English;2021-06-23 07:23:18
